user_id,price,items_count,porcentaje,posted
76561198056768672,97.92,15.0,no ha hecho review,0
76561198056769434,0.0,1.0,no ha hecho review,0
76561198056770028,458.77,32.0,no ha hecho review,0
76561198056772862,263.84,21.0,no ha hecho review,0
76561198056773077,389.81,36.0,no ha hecho review,0
76561198056773913,880.48,68.0,no ha hecho review,0
76561198056775482,19.99,7.0,no ha hecho review,0
76561198056778294,643.58,61.0,no ha hecho review,0
76561198056779092,236.85,41.0,no ha hecho review,0
76561198056780321,49.98,5.0,no ha hecho review,0
76561198056783123,310.81,28.0,no ha hecho review,0
76561198056784829,1710.98,134.0,no ha hecho review,0
76561198056786651,580.64,39.0,no ha hecho review,0
76561198056787444,634.8,36.0,1.0,2015-09-28
76561198056790377,1118.39,81.0,1.0,2014-12-23
76561198056793885,539.68,49.0,1.0,2014-09-24
76561198056801459,1386.23,111.0,1.0,2013-12-19
76561198056803276,522.72,51.0,1.0,2014-03-28
76561198056803484,9.99,9.0,no ha hecho review,0
76561198056803716,566.72,59.0,no ha hecho review,0
76561198056804863,513.7,37.0,no ha hecho review,0
76561198056808191,364.84,27.0,no ha hecho review,0
76561198056809216,34.98,18.0,no ha hecho review,0
76561198056810988,351.84000000000003,18.0,no ha hecho review,0
76561198056813138,184.89,33.0,no ha hecho review,0
76561198056813277,59.99,4.0,no ha hecho review,0
76561198056816407,119.98,4.0,no ha hecho review,0
76561198056816876,597.62,50.0,no ha hecho review,0
76561198056816892,227.84,155.0,no ha hecho review,0
76561198056819834,234.93,12.0,1.0,2012-08-31
76561198056822819,489.0,128.0,1.0,2012-01-09
76561198056833258,1825.84,172.0,no ha hecho review,0
76561198056833364,389.79,23.0,no ha hecho review,0
76561198056837429,610.64,53.0,no ha hecho review,0
76561198056838505,179.89,11.0,no ha hecho review,0
76561198056839750,1261.19,113.0,no ha hecho review,0
76561198056842593,19.99,2.0,no ha hecho review,0
76561198056843351,1226.35,111.0,1.0,2014-11-21
76561198056844143,260.84,16.0,no ha hecho review,0
76561198056847797,1514.09,132.0,no ha hecho review,0
76561198056847851,12.99,11.0,no ha hecho review,0
76561198056847888,1517.36,112.0,1.0,2014-06-20
76561198056852944,685.61,64.0,no ha hecho review,0
76561198056857968,2512.59,64.0,no ha hecho review,0
76561198056858461,0.0,5.0,no ha hecho review,0
76561198056859428,737.62,52.0,no ha hecho review,0
76561198056863351,2459.58,196.0,no ha hecho review,0
76561198056863768,1056.35,87.0,0.8,2013-04-09
76561198056864027,19.99,2.0,no ha hecho review,0
76561198056865227,0.0,1.0,no ha hecho review,0
76561198056867603,50.94,7.0,no ha hecho review,0
76561198056870285,19.98,2.0,no ha hecho review,0
76561198056871390,29.98,4.0,no ha hecho review,0
76561198056871958,698.98,89.0,no ha hecho review,0
76561198056876765,681.61,52.0,1.0,2014-11-19
76561198056876890,24.97,3.0,no ha hecho review,0
76561198056877194,330.75,31.0,no ha hecho review,0
76561198056884067,925.41,133.0,1.0,0
76561198056885109,201.83,37.0,1.0,2014-09-05
76561198056886345,207.85,21.0,no ha hecho review,0
76561198056886978,0.0,2.0,no ha hecho review,0
76561198056887415,59.96,21.0,no ha hecho review,0
76561198056887526,159.89999999999998,30.0,0.0,2014-04-05
76561198056888756,64.96,8.0,no ha hecho review,0
76561198056890894,34.98,9.0,no ha hecho review,0
76561198056893931,194.92,20.0,no ha hecho review,0
76561198056894047,232.86,26.0,no ha hecho review,0
76561198056894326,71.93,23.0,1.0,2015-04-05
76561198056894697,439.8,44.0,no ha hecho review,0
76561198056895018,212.86,20.0,no ha hecho review,0
76561198056895821,269.89,23.0,no ha hecho review,0
76561198056898220,1372.19,112.0,no ha hecho review,0
76561198056898675,916.96,78.0,0.5,2014-10-13
76561198056899689,69.96000000000001,24.0,no ha hecho review,0
76561198056903880,0.0,20.0,no ha hecho review,0
76561198056906420,960.4,113.0,no ha hecho review,0
76561198056906593,1050.43,102.0,1.0,2014-08-03
76561198056907633,638.61,74.0,no ha hecho review,0
76561198056913739,44.98,3.0,no ha hecho review,0
76561198056913989,1669.7,176.0,no ha hecho review,0
76561198056914348,158.91,14.0,no ha hecho review,0
76561198056914718,488.64,40.0,no ha hecho review,0
76561198056915471,246.9,32.0,no ha hecho review,0
76561198056915834,39.98,2.0,1.0,2013-12-07
76561198056920111,149.9,33.0,no ha hecho review,0
76561198056920315,14.99,5.0,no ha hecho review,0
76561198056920811,89.94,26.0,no ha hecho review,0
76561198056923634,154.91,17.0,no ha hecho review,0
76561198056928371,1526.97,182.0,0.0,0
76561198056931853,1236.14,113.0,1.0,2014-06-19
76561198056932328,49.97,7.0,no ha hecho review,0
76561198056935311,9.99,1.0,no ha hecho review,0
76561198056935561,689.64,59.0,0.5,2015-01-08
76561198056941294,585.0799999999999,50.0,no ha hecho review,0
76561198056943586,489.79,35.0,no ha hecho review,0
76561198056943970,529.79,49.0,no ha hecho review,0
76561198056953510,145.92000000000002,53.0,0.5,2014-08-24
76561198056954500,493.57,76.0,0.625,2014-06-29
76561198056957512,88.92999999999999,11.0,no ha hecho review,0
76561198056958217,483.73,44.0,no ha hecho review,0
76561198056958281,0.0,1.0,no ha hecho review,0
76561198056960847,155.91,21.0,1.0,2014-06-22
76561198056962495,0.0,2.0,no ha hecho review,0
76561198056966018,1644.89,165.0,1.0,2014-08-17
76561198056966702,160.88,18.0,no ha hecho review,0
76561198056970490,179.91,29.0,no ha hecho review,0
76561198056970554,184.9,58.0,no ha hecho review,0
76561198056970829,1114.34,85.0,no ha hecho review,0
76561198056970848,0.0,9.0,no ha hecho review,0
76561198056975014,0.0,2.0,no ha hecho review,0
76561198056976935,139.96,11.0,1.0,2014-01-31
76561198056977648,269.84,28.0,no ha hecho review,0
76561198056977999,54.94,8.0,no ha hecho review,0
76561198056980314,497.71,74.0,1.0,0
76561198056981074,148.87,37.0,no ha hecho review,0
76561198056981204,263.78,54.0,0.6666666666666666,2015-12-18
76561198056984382,271.81,50.0,no ha hecho review,0
76561198056984515,19.99,3.0,no ha hecho review,0
76561198056984812,729.63,77.0,1.0,2013-12-20
76561198056986052,14.99,25.0,no ha hecho review,0
76561198056986730,89.94,12.0,no ha hecho review,0
76561198056993502,44.97,4.0,no ha hecho review,0
76561198056997395,290.79,29.0,no ha hecho review,0
76561198056997935,3767.44,332.0,no ha hecho review,0
76561198056998695,99.95,10.0,0.0,2014-07-10
76561198057,4.99,3.0,no ha hecho review,0
76561198057001188,119.94,21.0,no ha hecho review,0
76561198057003982,564.76,35.0,no ha hecho review,0
76561198057009427,514.83,31.0,no ha hecho review,0
76561198057012059,2331.85,228.0,no ha hecho review,0
76561198057015267,174.9,17.0,no ha hecho review,0
76561198057016141,337.8,31.0,no ha hecho review,0
76561198057019363,810.55,55.0,no ha hecho review,0
76561198057020692,2190.86,143.0,1.0,2013-03-18
76561198057021386,928.38,89.0,no ha hecho review,0
76561198057021888,0.0,2.0,no ha hecho review,0
76561198057022737,335.8,24.0,no ha hecho review,0
76561198057023291,779.5699999999999,69.0,no ha hecho review,0
76561198057024031,709.39,90.0,no ha hecho review,0
76561198057027227,562.6,82.0,no ha hecho review,0
76561198057027302,1127.5,80.0,no ha hecho review,0
76561198057033715,34.98,4.0,1.0,2014-05-07
76561198057035287,665.16,74.0,1.0,2015-05-12
76561198057042886,537.76,43.0,1.0,2015-10-14
76561198057047223,170.85,19.0,no ha hecho review,0
76561198057049076,1411.16,115.0,no ha hecho review,0
76561198057053248,479.76,31.0,no ha hecho review,0
76561198057056954,413.8,32.0,0.5,0
76561198057058160,333.82,44.0,no ha hecho review,0
76561198057058249,19.98,5.0,1.0,2015-08-11
76561198057060736,82.94,19.0,1.0,2014-02-14
76561198057062533,1000.39,95.0,0.8,2012-11-06
76561198057065856,878.4,89.0,0.0,2014-05-14
76561198057065903,2466.75,189.0,1.0,2014-04-01
76561198057067237,495.74,61.0,1.0,2013-03-08
76561198057068455,388.84,32.0,0.5,2014-04-15
76561198057069464,2015.85,165.0,no ha hecho review,0
76561198057075691,179.92000000000002,21.0,no ha hecho review,0
76561198057081168,19.99,3.0,no ha hecho review,0
76561198057083118,69.97999999999999,9.0,no ha hecho review,0
76561198057083857,0.0,1.0,no ha hecho review,0
76561198057084977,911.49,68.0,no ha hecho review,0
76561198057086148,1128.39,66.0,1.0,2015-01-17
76561198057092551,137.92,53.0,no ha hecho review,0
76561198057092916,9.99,1.0,no ha hecho review,0
76561198057093397,668.54,99.0,1.0,2014-12-31
76561198057097681,254.87,22.0,no ha hecho review,0
76561198057101482,311.81,26.0,no ha hecho review,0
76561198057104797,415.73,49.0,1.0,2014-09-29
76561198057107866,474.77,47.0,no ha hecho review,0
76561198057108226,184.93,15.0,no ha hecho review,0
76561198057110929,1171.12,126.0,0.6666666666666666,2014-06-23
76561198057111829,230.81,30.0,0.0,2014-10-10
76561198057114686,683.0,88.0,no ha hecho review,0
76561198057118231,1083.44,88.0,1.0,2014-07-04
76561198057120056,359.72,57.0,no ha hecho review,0
76561198057122719,69.95,9.0,no ha hecho review,0
76561198057125811,589.72,53.0,1.0,2015-05-04
76561198057130438,224.91,29.0,1.0,2015-11-05
76561198057130520,62.96,7.0,no ha hecho review,0
76561198057131245,8.99,1.0,no ha hecho review,0
76561198057134342,555.73,74.0,no ha hecho review,0
76561198057134853,1109.2,132.0,1.0,0
76561198057136533,509.69,39.0,no ha hecho review,0
76561198057141485,379.79,36.0,no ha hecho review,0
76561198057144077,171.86,20.0,no ha hecho review,0
76561198057146623,112.91,28.0,no ha hecho review,0
76561198057150237,0.0,1.0,no ha hecho review,0
76561198057150965,312.82,20.0,no ha hecho review,0
76561198057152266,0.0,11.0,no ha hecho review,0
76561198057152829,837.52,76.0,no ha hecho review,0
76561198057161003,14.99,3.0,no ha hecho review,0
76561198057162629,34.97,4.0,no ha hecho review,0
76561198057168370,1031.43,77.0,no ha hecho review,0
76561198057168558,209.85,22.0,no ha hecho review,0
76561198057171466,0.0,1.0,no ha hecho review,0
76561198057175454,376.78,39.0,1.0,2014-06-25
76561198057175474,34.980000000000004,7.0,no ha hecho review,0
76561198057175681,927.4,112.0,no ha hecho review,0
76561198057175712,175.9,24.0,no ha hecho review,0
76561198057177409,1671.16,117.0,no ha hecho review,0
76561198057178210,149.91,21.0,no ha hecho review,0
76561198057178277,5587.66,401.0,0.8333333333333334,2012-07-18
76561198057180078,464.78,34.0,1.0,2014-03-22
76561198057180104,49.97,5.0,no ha hecho review,0
76561198057184740,1020.53,75.0,no ha hecho review,0
76561198057186159,0.0,4.0,no ha hecho review,0
76561198057195405,2998.96,262.0,1.0,2013-12-26
76561198057195540,59.96,12.0,no ha hecho review,0
76561198057195912,484.76,46.0,no ha hecho review,0
76561198057196636,335.77,33.0,no ha hecho review,0
76561198057198704,861.37,90.0,1.0,2013-12-14
76561198057201155,709.67,56.0,no ha hecho review,0
76561198057201323,729.62,80.0,1.0,2014-07-13
76561198057208059,102.93,27.0,no ha hecho review,0
76561198057210491,685.49,87.0,1.0,2013-07-17
76561198057210508,229.88,14.0,no ha hecho review,0
76561198057212865,334.81,57.0,no ha hecho review,0
76561198057213940,899.56,71.0,no ha hecho review,0
76561198057220133,820.62,61.0,no ha hecho review,0
76561198057220250,255.89,48.0,1.0,2013-12-07
76561198057221618,0.0,7.0,no ha hecho review,0
76561198057222830,274.88,21.0,1.0,2013-03-17
76561198057223964,192.87,24.0,no ha hecho review,0
76561198057224260,121.93,9.0,no ha hecho review,0
76561198057229182,0.0,24.0,no ha hecho review,0
76561198057231098,29.98,2.0,no ha hecho review,0
76561198057232925,1667.95,136.0,no ha hecho review,0
76561198057233213,912.59,103.0,1.0,2014-08-15
76561198057235139,1125.2,96.0,no ha hecho review,0
76561198057237492,49.97,4.0,no ha hecho review,0
76561198057238131,9.99,4.0,no ha hecho review,0
76561198057246699,2961.36,229.0,no ha hecho review,0
76561198057247544,361.84,27.0,no ha hecho review,0
76561198057248971,19.99,1.0,no ha hecho review,0
76561198057253097,1611.71,146.0,0.75,2014-03-03
76561198057254095,1644.25,104.0,no ha hecho review,0
76561198057257205,1690.89,142.0,no ha hecho review,0
76561198057257346,428.69,48.0,no ha hecho review,0
76561198057263232,288.76,33.0,0.5,2015-04-17
76561198057266105,0.0,2.0,no ha hecho review,0
76561198057266743,124.95,9.0,no ha hecho review,0
76561198057266983,490.69,58.0,no ha hecho review,0
76561198057268166,176.34,23.0,no ha hecho review,0
76561198057274582,392.83,35.0,no ha hecho review,0
76561198057276303,566.65,65.0,1.0,2014-03-08
76561198057276419,375.77,51.0,no ha hecho review,0
76561198057282102,935.62,61.0,no ha hecho review,0
76561198057282178,291.84,37.0,no ha hecho review,0
76561198057282915,286.79,27.0,no ha hecho review,0
76561198057283347,34.97,11.0,no ha hecho review,0
76561198057283425,3717.65,296.0,0.6666666666666666,2014-12-19
76561198057283559,1296.21,110.0,no ha hecho review,0
76561198057283820,154.93,29.0,1.0,2014-08-30
76561198057285098,344.81,23.0,no ha hecho review,0
76561198057285123,409.83,21.0,no ha hecho review,0
76561198057285975,183.84,37.0,no ha hecho review,0
76561198057286115,292.8,47.0,no ha hecho review,0
76561198057293640,1542.93,151.0,no ha hecho review,0
76561198057293724,951.51,62.0,no ha hecho review,0
76561198057294142,24.98,40.0,no ha hecho review,0
76561198057300081,39.98,4.0,no ha hecho review,0
76561198057300880,1035.25,96.0,no ha hecho review,0
76561198057300929,32.96,12.0,no ha hecho review,0
76561198057305920,126.93,11.0,no ha hecho review,0
76561198057306804,174.89,34.0,no ha hecho review,0
76561198057307730,282.85,41.0,1.0,2015-05-23
76561198057309239,369.21,41.0,1.0,2015-11-14
76561198057311703,930.56,83.0,no ha hecho review,0
76561198057311914,19.99,9.0,no ha hecho review,0
76561198057316249,0.0,2.0,no ha hecho review,0
76561198057317702,234.91,12.0,no ha hecho review,0
76561198057317761,0.0,7.0,no ha hecho review,0
76561198057317814,325.74,67.0,no ha hecho review,0
76561198057321028,0.0,3.0,no ha hecho review,0
76561198057322597,1540.14,115.0,no ha hecho review,0
76561198057323179,854.56,77.0,no ha hecho review,0
76561198057326702,79.95,7.0,no ha hecho review,0
76561198057334670,179.89999999999998,23.0,no ha hecho review,0
76561198057337035,364.72,43.0,no ha hecho review,0
76561198057340904,972.54,70.0,1.0,2015-04-07
76561198057341681,9.99,2.0,no ha hecho review,0
76561198057344865,849.56,69.0,no ha hecho review,0
76561198057345587,121.94,10.0,no ha hecho review,0
76561198057345918,214.89,18.0,no ha hecho review,0
76561198057346337,159.88,36.0,1.0,2014-07-22
76561198057347106,564.71,51.0,1.0,2014-01-04
76561198057347539,207.86,33.0,1.0,2014-04-07
76561198057349395,1249.39,83.0,no ha hecho review,0
76561198057349469,94.94,15.0,no ha hecho review,0
76561198057351657,574.67,46.0,no ha hecho review,0
76561198057353931,274.88,38.0,no ha hecho review,0
76561198057354052,831.61,48.0,no ha hecho review,0
76561198057354755,311.77,45.0,1.0,2014-02-08
76561198057355556,229.88,34.0,0.0,2014-07-28
76561198057356611,119.95,46.0,no ha hecho review,0
76561198057359314,139.9,21.0,1.0,2014-08-19
76561198057361192,29.98,2.0,no ha hecho review,0
76561198057363413,474.76,54.0,no ha hecho review,0
76561198057366758,432.79,32.0,no ha hecho review,0
76561198057367464,542.66,65.0,no ha hecho review,0
76561198057367979,851.52,80.0,1.0,2014-12-23
76561198057368147,99.96,7.0,no ha hecho review,0
76561198057368586,309.82,25.0,1.0,0
76561198057368846,322.74,97.0,0.75,2015-08-06
76561198057369211,1540.11,122.0,0.3333333333333333,2014-01-13
76561198057370172,1669.22,113.0,no ha hecho review,0
76561198057372826,301.83,27.0,no ha hecho review,0
76561198057373133,755.54,68.0,no ha hecho review,0
76561198057373838,350.74,39.0,no ha hecho review,0
76561198057379047,848.5799999999999,56.0,no ha hecho review,0
76561198057381824,94.94,22.0,no ha hecho review,0
76561198057382928,993.45,86.0,no ha hecho review,0
76561198057389121,520.54,59.0,no ha hecho review,0
76561198057389997,455.71,44.0,no ha hecho review,0
76561198057391827,265.85,26.0,no ha hecho review,0
76561198057391954,561.73,51.0,no ha hecho review,0
76561198057397326,439.79,47.0,no ha hecho review,0
76561198057397596,568.71,50.0,no ha hecho review,0
76561198057398463,114.92,18.0,no ha hecho review,0
76561198057398901,220.91,22.0,no ha hecho review,0
76561198057401178,69.96,10.0,no ha hecho review,0
76561198057402319,2473.61,180.0,no ha hecho review,0
76561198057402556,19.99,5.0,no ha hecho review,0
76561198057404948,389.71,46.0,1.0,2014-11-29
76561198057406795,139.93,23.0,1.0,2015-06-16
76561198057409863,423.74,117.0,no ha hecho review,0
76561198057411234,190.89,22.0,no ha hecho review,0
76561198057412551,0.0,11.0,1.0,2014-06-04
76561198057412559,1587.09,117.0,no ha hecho review,0
76561198057414504,9.99,2.0,no ha hecho review,0
76561198057414589,553.65,52.0,no ha hecho review,0
76561198057414722,189.87,15.0,no ha hecho review,0
76561198057415723,362.76,53.0,no ha hecho review,0
76561198057416678,1124.4,114.0,1.0,2014-01-30
76561198057418315,593.49,63.0,no ha hecho review,0
76561198057418960,190.84,24.0,1.0,2014-05-04
76561198057419298,727.54,59.0,no ha hecho review,0
76561198057419414,104.93,19.0,no ha hecho review,0
76561198057421393,570.67,66.0,no ha hecho review,0
